Patient	SampleName	lymphocytes	m1macro	microgliamacro	granulocyte	endothelial	astrocytes	astrocytes2	oligodendrocytes	ependymal	neuron	Angiogenesis	Apoptosis	Cell_Cycle	Differentiation	DNA_damage	DNA_repair	EMT	Hypoxia	Inflammation	Invasion	Metastasis	Proliferation	Quiescence	Stemness
P457v9	P457	v9	0.110947484	0.029058159	-0.00180081	0.100960316	-0.107914868	-0.090773877	-0.041447511	-0.047632287	0.069165433	-0.053717636	0.268337737013561	1.03606703424092	-0.241615463146261	0.149916147159009	0.55054130196073	0.337669022022627	0.710521969867181	3.26022508304954	2.06802903770805	0.613371860823496	1.09612731502168	0.217875490846153	1.3464664537936	0.0844782817522267
P475v1	P475	v1	-0.056007968	-0.045847256	-0.059909252	-0.02302889	-0.098586699	-0.078972593	-0.057993256	-0.042631882	0.013842938	0.046091637	-0.139882989029515	0.0367060545568268	2.3113106795936	0.0904656477727046	0.769932726456327	1.14001538544522	0.206938407216268	0.426969101127733	-0.111522909674047	0.149645011844731	0.0625048490547535	0.000707172923840191	-0.212490510429153	0.219529606661301
P475v2	P475	v2	0.164206616	-0.067459718	-0.07617335	-0.020341933	-0.08923279	-0.137719828	-0.088176438	-0.047685516	-0.0202101	0.030697031	-0.0511805832308562	0.454049475342605	4.62848960278257	0.253724175853041	1.97062225259389	2.06893236165805	0.272592980689843	0.761274437941807	-0.201648990362815	0.573939286665295	0.172391446208911	0.718636153477092	-0.333797767908401	0.422402256142279
P475v3	P475	v3	0.053119562	-0.028761353	-0.070448396	-0.023542522	-0.094772288	-0.126328482	-0.068402749	-0.050334054	0.255955629	0.001404208	-0.195694908886776	0.0318448834125022	2.38482634360394	-0.0448924853262206	0.871429917319907	0.994219561960327	0.0704146333511028	0.482410518578028	-0.211694490353269	0.135971778933661	0.00152083663561555	0.0841508085947785	-0.298339109345957	0.125149770430631
P475v4	P475	v4	0.011711868	0.008712751	0.103531548	0.010791346	0.065153822	0.042092477	-0.009774962	0.18432736	-0.060432276	-0.030616719	0.14723571738771	0.0422664758216228	-0.123512347941223	0.0288594219124776	-0.222553842190085	-0.427035846864336	-0.0706433177050979	-0.11378455614424	0.135029103854369	0.0861594390461057	0.0129011451141817	-0.186379989846566	0.0651672313069311	-0.0827583051556283
P475v5	P475	v5	0.014697286	0.0342278	0.001349618	0.035364748	-0.068921997	-0.103101638	-0.050554992	-0.051866807	0.476150619	-0.047248218	0.76505685689258	0.0664151351505675	0.363777780479185	0.062070022026152	0.14070642893828	-0.082566050911497	0.660626317139033	1.0068282136401	0.159302582246271	0.887039538669747	0.532188248581155	-0.103861364760163	0.0666315243773454	0.0155635820061954
P475v6	P475	v6	0.062377336	-0.008760686	0.199499675	0.854370658	-0.015152945	-0.002119873	-0.082265331	0.056795045	-0.065364035	-0.020170676	0.199595736048527	0.539234521180551	1.48637020400862	0.340850575166653	0.487638760340744	0.200050641511197	0.0897620714494617	0.303755008494099	0.544816034421649	0.220344178416748	0.321198770359975	0.293657640410742	0.578177752328958	0.333328143728828
P475v7	P475	v7	-0.056426866	0.012498908	0.204508681	0.031588422	0.035644167	0.057420623	-0.067494227	0.24664279	-0.063383837	-0.054627932	0.203396423877879	0.330976415799078	-0.430908864261333	0.263688622804544	-0.211858135226859	-0.376275622708523	-0.0637404429027127	0.162888871910187	0.734838362453255	0.123956270737682	0.0356505677282934	-0.0590615747179768	0.397133028643634	0.00460107360614511
P475v8	P475	v8	0.022173881	0.057267019	0.307565598	0.093327118	-0.015254808	-0.003764991	-0.07735862	0.151978493	-0.063580192	-0.057469554	0.162188402698811	0.623232239822186	-0.413952373561883	0.399494579262347	-0.145665677120052	-0.356824838841902	0.390303344183903	0.466699036971874	0.814148774472769	0.56020997342002	0.29256491663556	0.14301543067133	0.492750033260115	-0.00909910600078337
P481v1	P481	v1	-0.068420756	0.010380489	-0.026016967	-0.018045437	0.056400536	0.119510658	0.116738682	0.125294112	-0.037626136	0.177621438	-0.0895376940804599	-0.118443818458032	-0.520940490919383	-0.0630622733892208	-0.359546503193443	-0.507316220924883	-0.303392880864973	0.0240340875634948	-0.057343287019203	-0.270574583291703	-0.239910283627713	-0.364682064541598	0.0427996274422377	-0.107780657707176
P481v10	P481	v10	-0.078702296	0.196052533	0.105102538	0.02750314	-0.094460967	-0.012436998	-0.062917393	0.196723718	-0.012487138	-0.052817809	-0.109276416347491	0.331198135487876	-0.402556981480568	0.0829414791413968	-0.134370764162845	-0.301466944682517	0.16611133078246	0.429039681770849	0.681546151134799	0.25623674660714	0.178605719020174	-0.149373958837546	0.467535510735288	-0.231276947646137
P481v2	P481	v2	-0.085619409	0.060860979	0.062668899	0.018681966	-0.072662401	-0.081891357	0.000409484	-0.026424476	-0.012034403	-0.032663196	0.496368054137041	0.216254919049217	-0.409094694790942	0.117657781434235	-0.0787054223872231	-0.324012670465272	0.39128285381707	0.655863669490017	0.442215188848585	0.46807586145213	0.513728395019876	0.0340593932146946	0.158027345074589	-0.168108632353192
P481v3	P481	v3	-0.077633077	0.090093546	0.083090306	0.032305356	0.028206821	0.001275287	0.002853593	0.179753589	-0.057693491	-0.020478513	0.367383963987706	0.0530602996533895	-0.45511636900518	0.00290172597130741	-0.260083783858457	-0.465606015962209	-0.00683183853214536	-0.134999279503264	0.318476473359128	0.0880309096269817	0.127959539175392	-0.212114617096674	0.236095217122039	-0.124771252349884
P481v4	P481	v4	-0.038428221	0.048607277	0.035550474	0.001091716	-0.106125691	-0.09793679	-0.002624167	-0.045393158	0.04672572	-0.053946122	0.408311909613495	0.453270786448538	-0.234624962225096	0.143176624088467	0.21437739417998	0.0625926509741327	0.430309803345662	1.64937623027149	0.413802477537413	0.626823861115669	0.691164352115323	0.105275622242919	0.0180369395865114	-0.125275547588482
P481v5	P481	v5	-0.017584225	0.067097717	0.070304151	0.019373166	-0.074666698	-0.065443873	-0.008307257	-0.016275591	-0.004816381	-0.038073717	0.354415426836426	0.255867862352785	-0.355689787166813	0.0254494015051372	-0.079425242035762	-0.261254291485419	0.266935264953562	0.759723448731352	0.438865849725111	0.420805638435102	0.384265535193654	-0.0130377201233502	0.143211588161384	-0.216529116688522
P481v6	P481	v6	-0.084776618	0.102599388	0.12094981	0.054510646	-0.066173285	-0.009444579	-0.063284079	0.194714077	-0.032118347	-0.05347983	0.137514518565942	0.283986436488064	-0.431663149671587	0.0926932886028507	-0.288666906685573	-0.435161245984266	0.190258239957802	0.0541638025075513	0.468952143595444	0.417593594167183	0.229658010890393	-0.159813585322552	0.286201589877829	-0.175179993175041
P481v7	P481	v7	-0.076634833	0.118055796	0.087420067	0.035009917	-0.025788983	0.032583083	-0.059249012	0.277854376	-0.043273033	-0.051401256	0.229352031052246	0.283386387991813	-0.379108556365296	0.0582200227215618	-0.222721301145112	-0.288052825487677	0.0755482096803191	-0.0503725699531231	0.411928917990834	0.188310765804391	0.11460217648935	-0.249874048635478	0.197161674559213	-0.191694088933931
P481v8	P481	v8	0.025221529	0.002894681	-0.000110415	0.003843147	-0.104456942	-0.110994756	-0.040633089	-0.051262634	0.047795724	-0.054263061	0.486884297817585	0.438300552443052	-0.190211851560808	0.200642188317322	0.198831892832253	0.237164952019667	0.548048440082223	2.85029769947997	0.838167391134268	0.793549413057073	0.865212187734296	0.0815172866722222	0.107580848013128	-0.101205627379534
P482v1	P482	v1	0.07095498	-0.023808587	0.00229088	0.019690992	0.356828013	0.100614345	0.04341067	0.081558527	-0.058309152	-0.026758948	0.297788615897064	-0.0138049812594291	-0.372822112677641	0.0217778942143333	-0.00907751965284504	-0.304238063145974	-0.170099135607484	-0.177776569797279	-0.0914634782197759	-0.265270405272549	-0.0242197168820554	-0.175992616950902	-0.0155041054698255	0.0812747263967606
P482v10	P482	v10	0.085963696	-0.033968857	-0.031065972	-0.02425742	0.018520788	0.0349681	-0.026125209	0.008365442	-0.034341442	-0.041379957	-0.136885474504847	-0.10224305309798	0.169460607652021	-0.0323768558177415	-0.00971687439559337	0.0477792858246155	-0.0538262727408342	-0.230800821660889	-0.151938021270036	-0.10914800988771	0.0261066272929732	-0.0200569711767344	-0.269512438074188	-0.0023026633585776
P482v2	P482	v2	0.076286789	-0.044451987	-0.037166854	-0.024164272	-0.002865292	0.090372587	-0.003065933	-0.037245007	-0.042047953	-0.026045598	-0.203565170234399	-0.110523507211881	-0.347005770660151	-0.0643056406894246	-0.0612143198052762	-0.0995736530313264	-0.227849885736698	-0.245080496828788	-0.100515468522131	-0.32278114694024	-0.213787708809304	-0.090710879021778	-0.278803001968954	-0.0234521402993235
P482v3	P482	v3	-0.018880255	-0.017323931	0.008580441	-0.019584703	0.084462784	0.019085984	-0.014418597	-0.020410363	-0.050509711	-0.030459952	0.230010544334925	-0.025534967294822	-0.384930498260194	0.0938394566700881	-0.157926433952394	-0.253276808714539	0.131111400693207	-0.0684254230351813	0.514461466479813	0.0313205277971775	-0.0194708672676751	0.173924093375245	0.0532151111244524	-0.0605192882269741
P482v4	P482	v4	-0.003980986	-0.025784487	-0.007103184	-0.019512232	0.032531734	0.033589281	0.02041631	-0.036419226	-0.049884598	-0.032670876	0.00214277079098867	-0.0765072240648979	-0.430755334740304	0.0386391692772295	-0.121574304040315	-0.187618075024749	-0.127535107883381	-0.173578851550358	0.440131174203823	-0.185915347880922	-0.132902212510671	0.103046756704239	-0.125481025596472	0.0198132057659242
P482v5	P482	v5	0.04155432	-0.022025041	0.009235336	-0.017339029	0.019666812	0.024368158	-0.017680768	-0.036515776	-0.047917896	-0.026853429	0.0443034616122438	-0.0636106521633112	-0.41844139752384	0.0635652476330866	-0.141606127298812	-0.221801456144765	-0.0100016884966598	-0.0601494396706018	0.672429427715876	-0.0717088082317959	-0.0661724311139119	0.125910334491407	0.156479425041726	0.0127013432972914
P482v6	P482	v6	-0.003529384	-0.021897131	-0.007009527	-0.015106296	0.106734674	0.033992432	-0.032241406	0.094298592	-0.059016532	-0.040157538	0.181405252026609	-0.0927938440828042	-0.3469183023463	-0.0455157822063921	-0.224851604129023	-0.308666785510783	-0.017325849550236	-0.222980834919707	0.0567056998817202	-0.105314867705195	-0.136464050611875	-0.112056331967816	-0.0459366320901258	-0.0606425350243315
P482v7	P482	v7	-0.025097347	-0.031941041	-0.025022013	-0.02661244	0.029670836	0.032411891	0.015347957	-0.027498597	-0.043357002	-0.033173414	-0.0146641444424218	-0.0791908073723645	-0.360712882907719	0.0136254204112868	-0.123210849752825	-0.101298719120557	0.0370056722454617	-0.194480592287279	-0.104865452457886	-0.0779796090456265	-0.106949457485803	0.0937590565226505	-0.231625386780505	-0.00818617388728706
P482v8	P482	v8	0.000998458	-0.017503036	-0.001232692	-0.020682799	-0.014600755	0.033289359	-0.020607155	-0.008327289	-0.029509938	-0.039514865	-0.110271966107497	-0.143605290229728	-0.342359946467466	-0.0485027619680565	-0.193432042595319	-0.132190627933563	-0.0352338223086216	-0.267417662723658	-0.110474517103902	-0.118597472134607	-0.168971594652562	0.0020106942460544	-0.289077818235529	-0.0347140057887589
P482v9	P482	v9	0.045139818	-0.036843073	-0.019600031	-0.024929942	0.113721278	0.017557471	-0.032643577	0.048650773	-0.047884192	-0.045438087	0.106674450894607	-0.0025118221379668	0.117657654856048	0.0780403733827411	0.0384968548484966	-0.0190801147881735	0.0479141094170727	-0.16160078221519	-0.0594648505004524	-0.0584804199846921	0.0744279226360877	0.0838771933247563	-0.0956736625351609	0.0496940986397385
P485v1	P485	v1	-0.117559848	-0.05195181	-0.063196611	-0.029506427	0.062041224	0.142321112	0.091933072	0.077901115	-0.035623971	0.30188125	-0.0939480712245482	-0.172327053791078	-0.472931653715644	0.0538553936292117	-0.354726105963964	-0.39588642020717	-0.211217331883329	0.0295435741123181	-0.215942008079065	-0.129080928107946	-0.239416009421384	-0.268420024093411	0.0768410232038621	0.019934950248188
P485v10	P485	v10	-0.01413975	0.121763789	0.143214367	0.101591136	-0.048264966	-0.084045234	-0.046741079	-0.033903282	0.015725512	-0.058098489	0.171032982286222	0.109703822320148	-0.046667437323293	0.228197114357955	-0.00680652086836581	-0.112084519168621	0.282591435509471	-0.0149286457462788	0.334789903821899	0.336163208335656	0.167520479253762	0.266644069202375	0.135622745905584	0.0217992483761577
P485v2	P485	v2	-0.038827314	0.02830663	0.050877677	-0.012911307	-0.016802942	0.061403482	-0.035040469	0.219045805	-0.046241429	-0.047973355	-0.131638444724083	-0.0294971130586549	-0.307699435641251	-0.0521072101783153	-0.205896309001724	-0.285866880442393	-0.155175719945785	-0.148032198891335	0.140800403269399	-0.101575412564833	-0.121284073845226	-0.250440597473708	0.195864971846419	-0.013595533653857
P485v3	P485	v3	-0.10912991	-0.053098585	-0.058870443	-0.031729501	0.066738207	0.147228404	0.094688069	0.080571206	-0.038080977	0.292990443	-0.140037341181752	-0.165896754691961	-0.420286272370728	0.0642454848466052	-0.329697356453395	-0.384873878605543	-0.23153948191167	0.013375358463543	-0.22456434273564	-0.157508797589568	-0.223529250440873	-0.251083188797504	0.0351111806278787	0.0195013167360407
P485v4	P485	v4	-0.042787898	0.339314898	0.068636812	0.126677321	-0.031064375	-0.0900769	-0.046733271	-0.052487747	0.132496446	-0.057591086	-0.049303166563742	0.108624863109308	-0.0449740394592494	0.154700835048066	0.141001853036416	-0.0391280347387847	0.0699773746385619	-0.192323209239412	0.417093346373436	0.221411322431618	0.0797550387148817	0.248993220985287	0.282167282028182	-0.0198693519587951
P485v5	P485	v5	-0.069793417	0.014199978	-0.016631064	-0.003633102	-0.066443096	-0.105604969	-0.054703968	-0.054313605	0.033699677	-0.048202351	0.16024399702052	-0.0425619822740571	0.826122610613196	0.0300665673228506	0.314144240833429	0.461231450906397	0.603417017485798	-0.20194071343927	-0.0947296689881092	0.561722237010385	0.171103490979578	0.203635020679756	-0.0864638799563854	0.0690250193489299
P485v6	P485	v6	-0.004251826	0.118563012	0.179780266	0.083677111	-0.043143427	-0.086601188	-0.046631919	-0.045631568	0.086430558	-0.058352278	0.099895093365021	0.0918595860778113	-0.176608975829287	0.328810987372517	0.0288338765515384	-0.152888621491539	0.449505683481601	-0.0296995592015602	0.490443837126001	0.548689751859978	0.204088954717682	0.271903145211431	0.157967962468991	-0.0138402301961528
P485v7	P485	v7	0.009352588	0.23493308	0.070684942	0.10852506	-0.04193746	-0.081129476	-0.03657952	-0.052387584	0.139440713	-0.058913477	-0.12229447705113	0.107444502449717	-0.0427537008088741	0.101913888750875	0.142092972454558	0.0391493836259406	-0.00777801306576813	-0.201738175760601	0.230619359456489	0.171222375777287	0.0250577480747711	0.21479883039178	0.0374342073247187	-0.0281225942624602
P485v8	P485	v8	-0.077247074	-0.047187446	-0.049061535	-0.025514159	0.042917282	0.134681553	0.083426599	0.105894132	-0.043569362	0.221393617	-0.211559005675218	-0.180072120173179	-0.42256545857248	-0.0581351561666293	-0.373876018944137	-0.395908974725454	-0.253313300353845	-0.0530670082857299	-0.221416873206262	-0.210097701760241	-0.277053148539955	-0.350434887779586	-0.00232133844174456	-0.0533751813619509
P485v9	P485	v9	0.009208165	0.050871495	0.039732996	0.025565591	-0.064743723	-0.096049348	-0.065114112	-0.055330377	0.10310327	-0.060344177	0.451457809668456	0.143042111268715	0.133277178244063	0.34043459626155	0.144876517820482	0.0443449930983847	0.938684069904243	0.694674770631223	0.966068720990759	0.788684270397543	0.626375117051085	0.289188206101308	0.594281116135697	0.018998935675104
